product,tweet_poster,tweet_mention,tweet_date,tweet_text,num_comments,num_retweets,num_likes,num_views,,,
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,123saledotinfo,@123saledotinfo,"Jun 2, 2013",New post: Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive 32020021542  - Natralock Pack (Black Injection) http://bit.ly/11NCxFp,0,0,0,0,,,
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,theserversonline,@datastoragetime,"Dec 1, 2012",CYBER MONDAY SPECIAL Offer Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive 32020021542 -... http://xbox360thumbdrive.datastoragetime.com/cyber-monday-special-offer-memorex-mini-travel-drive-16-gb-usb-2-0-flash-drive-32020021542-natralock-pack-black-injection/…,0,0,0,0,,,
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,johnson,@fenderprinceton,"May 23, 2012",#Memorex Mini Travel Drive 16 GB #USB 2.0 Flash Drive 32020021542 - Natralock Pack (Black… http://goo.gl/fb/PVEoj,0,0,0,0,,,
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Jaja,@Storelowprices,"Oct 16, 2011",FLASH DRIVES-Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive 32020021542  – Natralock Pack (Black Injection)... http://bit.ly/noSdBY,0,0,0,0,,,
Staple envelope,Think Ahead Stroke,@ThinkAheadWigan,Mar 23," EXTRA EXTRA! Our fantastic newsletter volunteers attended our Stroke Centre this morning to help staple, fold &amp; envelope our monthly newsletter.  A big thank you to all of the Volunteering team The latest edition is packed full of information and our services.",0,0,3,183,,,
3M Office Air Cleaner,Michael Paul,@MikeLaninga,"Nov 21, 2022",My corporate office has cleaner air than yours. Huge thanks to @ShivenTaneja for hooking us up at @3M with the World's Greatest #CorsiRosenthalBox Rating? @JimRosenthal4 and @CorsIAQ,11,69,469,0,,,
3M Office Air Cleaner,-:- kat -:-,@kaataariiiina,"Dec 23, 2013",3M Office Air Cleaner >>>>> ha ha lol!,0,0,0,0,,,
3M Office Air Cleaner,sony3dtv1,@sony3dtv99,"Jul 30, 2011","I just posted 3M Replacement Air Filter for 3M Office Air Cleaner OAC50, read it here: http://home-office-products.com/?p=959",0,0,0,0,,,
3M Office Air Cleaner,Abdullahjan,@AbdullahjanM,"May 25, 2015",3M Office Air Cleaner w/Filtrete Filter OAC250 http://bit.ly/1KgBrUY,0,0,0,0,,,
3M Office Air Cleaner,Home Automation,@Smarthouse101,"Feb 27, 2013",3M Replacement Air Filter for 3M Office Air Cleaner OAC50: 3M Replacement Air Filter for 3M Office Air Cleaner... http://bit.ly/Y2D8OH,0,0,0,0,,,
3M Office Air Cleaner,Pretty photographer,@johny16248745,"May 29, 2013","3M Office Air Cleaner CLEANER,OFFICE AIR,BKSR (Pack of 2): Incredible four-stage cleaning power including 3MTM... http://amzn.to/156mBgg",0,0,0,0,,,
3M Office Air Cleaner,Dina beauty,@dinabeauty,"Dec 9, 2012","3M Office Air Cleaner with Filtrete Media Filter, 192 sq. ft. room capacity (Case of 2): 3M Office Air Cleaner w... http://amzn.to/VGXejA",0,0,0,0,,,
3M Office Air Cleaner,blueair air purifier,@blueairpurifier,"May 14, 2010",blueair air purifiers: 3M Replacement Air Filter for 3M Office Air Cleaner MMMOAC150 http://bit.ly/bJtID5,0,0,0,0,,,
3M Office Air Cleaner,velkr0,@velkr0,"Apr 20, 2012","fresh, crisp, coastal air is for chumps! i use a 3M Office Air Cleaner for my air! wait a sec, no, i'm going outside! #InternetsAreEverwhere",0,0,0,0,,,
3M Office Air Cleaner,Nguyen Truong Xuan,@truongxuantm,"Mar 29, 2013","3M Office Air Cleaner with Filtrate Filter OAC150, White Cheap Prices - Discount 3M Office Air Cleaner with... http://tmblr.co/ZwV0yshPM5Oo",0,0,0,0,,,
3M Office Air Cleaner,kolireara,@kolireara,"Mar 13, 2012",3M Office Air Cleaner Replacement Filter For 22ft. x 33ft. Area Review: 3M Office Air Cleaner Replacement Filt... http://bit.ly/ySOGzo,0,0,0,0,,,
3M Office Air Cleaner,air cleaner,@aircleaner8,"Oct 14, 2013",3m Office Air Cleaner http://goo.gl/fb/98KMl,0,0,0,0,,,
3M Office Air Cleaner,airpurifierplaza,@airpurifierplaz,"Mar 29, 2013","3M - Office Air Cleaner w/Filtrete Media Filter, 320 sq ft Room Capacity - Sold As 1 Each -... …http://3mparticulatefilters.airpurifierplaza.com/3m-office-air-cleaner-wfiltrete-media-filter-320-sq-ft-room-capacity-sold-as-1-each-three-stage-filter-design-includes-both-filtretetm-filter-media-guide/…",0,0,1,0,,,
3M Office Air Cleaner,Mohammad Saadi,@raheemi313,"May 25, 2015",3M Office Air Cleaner w/Filtrete Filter OAC250 http://bit.ly/1KgBrUY,0,0,0,0,,,
3M Office Air Cleaner,manamunta,@manamunta,"Mar 11, 2012",Check Out 3M Office Air Cleaner Replacement Filter For 22ft. x 33ft. Area   for $29.99: 3M Office Air Cleaner ... http://bit.ly/zOr7yM,0,0,0,0,,,
3M Office Air Cleaner,bofexous,@bofexous,"Aug 25, 2012",3M Replacement Air Filter for 3M Office Air Cleaner OAC50 Review: 3M Replacement Air Filter for 3M Office Air Cl... http://bit.ly/P4YxQf,0,0,0,0,,,
3M Office Air Cleaner,ORGANIC,@ORGANIC4U1,"Oct 20, 2012","I just posted 3M Office Air Cleaner &amp; Replacement Filter, read it here: http://greenorganizations.organic4u.us/?p=292",0,0,0,0,,,
3M Office Air Cleaner,Home Business,@home2business,"Oct 27, 2012","3M Office Air Cleaner CLEANER,OFFICE AIR,BKSR (Pack of 2): Incredible four-stage cleaning power including 3MTM F... http://amzn.to/RVGU95",0,0,0,0,,,
Logitech G700s Rechargeable Gaming Mouse,Hot_Compu_tech,@Hot_Compu_tech,"Aug 24, 2014",#6: Logitech G700s Rechargeable Gaming Mouse #71654Logitech G700s Rechargeable Gaming Mouseby Logitech(694)Buy ...,0,0,0,0,,,
Logitech G700s Rechargeable Gaming Mouse,Miss Gadget,@themissgadget,"Dec 19, 2014",Logitech G700s Rechargeable Gaming Mouse for $49.99 http://amazon.com/gp/product/B00…  #deals #amazondeals #tech #gaming,0,3,1,0,,,
Logitech G700s Rechargeable Gaming Mouse,Electro Jet,@DranseJet,"Aug 16, 2014",#Deals #225 http://ift.tt/1vAhANo #10: Logitech G700s Rechargeable Gaming MouseLogitech G700s Rechargeable G...,0,0,0,0,,,
Logitech G700s Rechargeable Gaming Mouse,tech2cool,@tech2cool,"Sep 21, 2017","Today's hot seller: Logitech G700s Rechargeable Gaming Mouse, check it out at https://goo.gl/gP8ERC",0,0,1,0,,,
Logitech G700s Rechargeable Gaming Mouse,shutupandtakemymoney,@takemymoney7,"Dec 1, 2015",#amazon #MOUSE Logitech G700s Rechargeable Gaming Mouse - $42.48 http://is.gd/r9dZBo,0,0,0,0,,,
Poly Designer Cover & Back,NAIK2SEKI,@naik2G,"Jul 5, 2019","it's every samoan designers dream to do a poly reggae cover, DJ NOIZ hmu next",3,14,97,0,,,
Poly Designer Cover & Back,Sarah McIntyre,@jabberworks,"Apr 5, 2019","Drum roll....Presenting the new cover for our second Reeve & McIntyre Roly-Poly Flying Pony book, created with designer @LadyFlysox... KEVIN’S GREAT ESCAPE!Stampeding into bookshops this September. Will be super-shiny! @OUPChildrens @philipreeve1 #bcbf19",6,30,105,0,,,
Poly Designer Cover & Back,Fatfatiya,@FatfatiyaDesign,"Sep 16, 2021","This Digital Printed Beautiful Cushion Cover is designed with a multicoloured collage of flowers and design patterns, as well as a pattern outlined above the Indian Wedding Elephants. With our Poly Canvas Decorated Elephants Designer Cushion Cover, you can add a splash of colour.",0,0,1,0,,,
Poly Designer Cover & Back,Divya Shah,@DivyaSh41673267,"Jul 1, 2019",Marshland Transparent Designer Case with Shimmer Poly Diamond Stones Printed Flexible Back Cover Compatible for Vivo Y83 Pro (Black)https://amazon.in/dp/B07TJTJ5PW?ref=myi_title_dp…,0,0,0,0,,,
Premier Electric Letter Opener,Printing and Graphic Arts,@PrintingandGra1,Mar 6,Martin Yale Martin Yale Premier Electric Letter Opener PRE1616 https://ebay.com/itm/374547216858?mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay,0,0,0,3,,,
Premier Electric Letter Opener,Pens and Writing Instruments,@PensWriting,"Jan 1, 2022","Premier/Martin Yale Letter Opener, Electric, Desktop, 7-1/8""X9-1/2""X4"", Gray https://ebay.com/itm/203777504608?hash=item2f7215f560%3Ag%3A6iAAAOSwyDthzxxY&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay",0,0,0,0,,,
Premier Electric Letter Opener,Material Handling,@MaterialHandli7,Jan 19,Premier-Martin Yale PRE1632 Electric Letter Opener- 7000-Hour- 14in.x10-.50in.x6 https://ebay.com/itm/185743145110?hash=item2b3f277896%3Ag%3A8gAAAOSw4IpjyGQU&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay,0,0,0,2,,,
Premier Electric Letter Opener,Song Burrier,@SongBurrier,"Nov 18, 2013",Wholesale CASE of 10 – Premier Handheld Automatic Letter Opener-Handheld Electric Letter Op... http://ift.tt/17ECmzY,0,0,0,0,,,
Premier Electric Letter Opener,DepartmentofShopping,@DeptOfShopping,"Sep 14, 2012","Premier Automatic Electric Letter Opener, Concealed Blade http://departmentofshopping.com/025V043891968000/view…",0,0,0,0,,,
Premier Electric Letter Opener,Lena Maurer,@5Maurer,"Jul 10, 2014",Premier 1616 Letter Opener Electric Desktop 7 1 8inx9 1 2inx4in Gray http://desktops.shopohii.com/Desktops/Premier-1616-Letter-Opener-Electric-Desktop-7-1-8inx9-1-2inx4in-Gray.deal…,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Household and Cleaning Supplies,@and_household,"Dec 7, 2021",Safco Boltless Steel Shelving - SAF5245BL https://ebay.com/itm/334245224050?hash=item4dd2915e72%3Ag%3APokAAOSwQ-lhrpHu&mkcid=1&mkrid=711-53200-19255-0&siteid=0&campid=5338752399&customid=&toolid=10001&mkevt=1… eBay,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Garagestorage,@Garagestorage3,"Oct 15, 2017","Safco Products 5244BL Boltless Steel Shelving 48″W x 24″D x 72″H, Black http://dlvr.it/PvfcR6",0,0,0,0,,,
SAFCO Boltless Steel Shelving,Rachel Chambers,@RussTiffy,"Nov 22, 2010",Safco Products Boltless Steel Shelving :: Order Now,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Terrific SportGoods,@TerrificSportG,"Aug 13, 2018",Safco Products Company Boltless Steel 5 Shelf Shelving Unit http://aristaios.livefeuer.info/US/categories/twt/?item=302842590149…,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Anthony J. Price,@AnthonyJPrice,"Sep 29, 2011","> Safco Boltless Steel Shelving Units - 48W times; 18D, Boltless Steel Shelving Unit to Compare Prices And Save http://steelgarageshelves.t",0,0,0,0,,,
SAFCO Boltless Steel Shelving,Shauna Beach,@danilodnpb,"Sep 17, 2010",Safco Products Boltless Wide Steel Shelving Unit - Consumer Reviews http://bit.ly/a8q7bN,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Digna Faulkingham,@Dignagr8,"Aug 24, 2012",Safco Boltless Steel Shelving to Enjoy Savings http://officeshelving.chestvanity.com/safco-boltless-steel-shelving-to-enjoy-savings/…,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Allegra Costilla,@Allegralr4,"May 10, 2012",Best Deal on Safco Boltless Steel Shelving -  Read... http://dustcollectortablesaw.dsayd.com/best-deal-on-safco-boltless-steel-shelving/…,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Lovely carmean,@Lovelycarmean,"Feb 1, 2013","## steel shelving – Safco® Boltless Steel Shelving SHELVING,BOLTLSS 36″W,BK (Pack of2): Safco® Boltless Steel Sh... http://bit.ly/W3SO3b",0,0,0,0,,,
SAFCO Boltless Steel Shelving,marquetta culbreth,@marquettasculbr,"Feb 6, 2012",> Safco Boltless Steel Shelving For Best Valu http://shelvingmaterials.cabinetequipment.com/safco-boltless-steel-shelving-for-best-value/…,0,0,0,0,,,
SAFCO Boltless Steel Shelving,heavy shelf,@Januaryfk3,"Apr 14, 2013",Safco Boltless Steel Shelving at Lowest Prices -... http://workbenchshelving.ickpoi.com/safco-boltless-steel-shelving-at-lowest-prices/…,0,0,0,0,,,
SAFCO Boltless Steel Shelving,Office Saver,@Office_Saver,"Sep 14, 2011","New from Office Saver: Safco Boltless Steel Shelving - 48.5"" x 18.25"" x 72"" - Steel - 5 x Shelf(ves) - Black http://bit.ly/nWSP90",0,0,0,0,,,
SAFCO Boltless Steel Shelving,AS,@RackingGuy,"Sep 6, 2010","Safco Products Safco Boltless Steel Shelving - 72"" Height x 48.5"": Unique steel shelving requires no nuts or bolts... http://bit.ly/brrvWl",0,0,0,0,,,
SAFCO Boltless Steel Shelving,pricedropblog.com,@pricedropblog,"Nov 28, 2010","Deal: 12% off Safco Boltless Steel Shelving, 5 Shelves, 36w x 18d x 72h, Black $149.00 http://goo.gl/fb/sokGO",0,0,0,0,,,
Samsung Galaxy Note 3,🅢 🅗 🅣 ,@syllahightech,Apr 1,"New arrivage Original Samsung Galaxy Note 20 Ultra, Fold 3, Note 10+ 776216357Rt.",0,1,2,359,,,
Samsung Galaxy Note 3,MRG GLOBAL,@MrgGlobal_DR,Mar 30,Phonedirectonline- 3 x pack Screen protector/screen guard for Samsung galaxy note 2 S7100,0,0,0,35,,,
Samsung Galaxy Note 3,Give me hell ya,@chintangame3,Apr 1,Replying to @sondesix,4,0,0,799,,,
Samsung Galaxy Note 3,S_C,@SC27186230,Mar 27,Samsung's new Galaxy Note 3 phablet comes with a Separate Keyboard CoverThe Samsung Galaxy Note 3 comes with a new Separate Keyboard Cover that will allow users to securely capture and annotate photos and documents without ever taking their hands off the phone,0,0,0,5,,,
Samsung Galaxy Note 3,Aliexpress Best Deals,@aliexpressbdeal,Mar 28,"3648 / BIG Promotion !!!Samsung Galaxy Note 3 N900 N9005 Refurbished Unlocked Cell Phone 5.7"" Mobile phone 3GB RAM 16GB ROM Android SmartphonePurchase link: https://s.click.aliexpress.com/e/_EQcocRpMake your order quickly or add to your cart before the end of the reduc",0,0,0,8,,,
Samsung Galaxy Note 3,KumarNavneet,@KumarNa31333787,3h,"BENFEI USB C to USB 3.0 Adapter, 2 Pack USB C to A Male to Female Adapter Compatible with MacBook 2019 2018 2017, Samsung Galaxy Note 8, Galaxy S8 S8+ S9, Google Pixel, Nexus, and More",0,0,0,11,,,
Samsung Galaxy Note 3,Nomadic Texan,@NomadicTexan,3h,Replying to @AceLuceroTech @Qualcomm and 2 others,0,0,1,4,,,
Samsung Galaxy Note 3,Aquis_GN,@Aquis_GN,Mar 26,"Starting from 20111. Samsung Galaxy R 2a. HTC One M72b. Sony Xperia L3. Asus Zenfone 2 Ze550ml4. Galaxy Note 55. Galaxy Note 7 (jk, never got the chance)6. Sony Xperia XZ7a. Samsung Galaxy Note 87b. Sony Xperia Z3 compact7c. Samsung Galaxy S57d. Samsung Galaxy Note 3",1,0,0,115,,,
Xerox 1912,hotchipbot,@hotchipbot1,Mar 26,"any female born after 1912 can’t double... all they know is xerox corporation , invent they hamburger, push, be envious , eat hot chip & lie",0,0,0,1,,,
Xerox 1912,ARIZONA,@arizonakay,"Sep 7, 2022",just experienced a nice xerox/printer wind @1912,1,0,1,0,,,
Xerox 1912,XIP,@XIPinc,"Sep 10, 2013","Don't forget to stop by the @CPBourg booth 1912 @GRAPH_EXPO, right across the aisle from @Xerox_XPPGN",0,0,0,0,,,
Xerox 1912,Ravi,@TheDukeofEvils,"Jul 29, 2019","@MinOfPowerRespected Sir.No power for last 2 hours. Called 1912 & was gvn another no. 7033190175 (Meena bazar, Patna city). I am asked to bring Xerox of the bill to their office at this point of time. Sir, whats the use of online/toll free no. if I have to go to their office",0,0,0,0,,,
Xerox 1912,Michelle T,@Divinity11,"May 25, 2020",Replying to @realDonaldTrump,0,0,1,0,,,
Xerox 1912,é o V né vida,@vncsbarboza,"Oct 12, 2015","caloura curtindo de 1912 hm, ta querendo os xerox de graça, ctz",2,0,0,0,,,
Xerox 1912,Miss,@m1ss_,"Oct 16, 2013","VELHO FICA ATOA E AO INVÉS DE IR JOGAR DAMA NA PRAÇA, VEM TIRAR 1 ZILHÃO DE XEROX DE ORAÇÃO DE 1912 VSF",0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Ivan Nava,@ivan18hole,"Mar 27, 2018","M Wave Deals – Cisco SPA525G2 IP Phone – Wireless(-$85.59), Obihai OBI1032PA IP Phone with - http://klou.tt/14fuv0uetcfe7",0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Home Phones,@Home_Phones,"Oct 10, 2013",Cisco Df6056 Spa525G2 Ip Phone - Wireless Power Over Ethernet $247.83 http://bit.ly/1aoTVjT #home #phone,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Youbidder EbaySniper,@YoubidderJay,"Apr 9, 2015",Last Second Ebay Bid RT↺http://tinyurl.com/nb67v9n Cisco Spa525g2 Ip Phone 5 Lines Wireless Voip ↺Please Favorite & Share,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,"Jag Journey, LLC",@JagJourney,"Sep 7, 2017",Cisco VoIP IP Phone SPA525G2 PoE Wireless Wifi 802.11G Bluetooth + Power Ada https://shop.winncomm.net/cisco-voip-ip-phone-spa525g2-poe-wireless-wifi-802-11g-bluetooth-power-adapter/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost… #electronics,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,broadbandbuyer,@broadbandbuyer,"Dec 7, 2011",I uploaded a @YouTube video http://youtu.be/Zlt1gwfFhRM?a Cisco SPA525G2 5-Line Wireless IP Phone,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Vanessa D,@warofthemovies,"Feb 18, 2015",The Best Wireless Desk IP Phone - Cisco SPA525G2 http://simonsayz.ca/best-wireless-desk-ip-phone-cisco-spa525g2/… via @simonsayz2014#Wireless #technology #business #phone,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Cristina,@cristina5263,"Jul 4, 2014",http://amzn.to/TGfPwi #1: Cisco SPA525G2 IP Phone - Wireless - 5 x Total Line - VoIP - IEEE 802.11b/g - Caller...,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Electronic Gadgets,@ElectronicBuy,"Aug 23, 2013",Cisco SPA525G2 IP Phone Wireless 5 x Total Line VoIP 9C01 $214.37 http://bit.ly/16U7uu3 #home #phone,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,BlogToWinn WinnComm,@blogtowinn,"May 18, 2017",Cisco VoIP IP Phone SPA525G2 PoE Wireless Wifi 802.11G Bluetooth + Power Ada https://shop.winncomm.net/cisco-voip-ip-phone-spa525g2-poe-wireless-wifi-802-11g-bluetooth-power-adapter/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost… #electronics,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,"Flywheels, Flexplates and Parts",@FlywheelsFlex,"Nov 6, 2018",Cisco SPA525G2 IP Phone - Wireless - Wi-Fi http://dianat.flussstone.info/US/categories/twt/?item=123472221826…,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Home Phones,@Home_Phones,"Oct 23, 2013",EA9004 Cisco SPA525G2 IP Phone Wireless 5 x Total Line VoIP $193.00 http://bit.ly/1benYes #home #phone,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,WinnView,@winnviewdotcom,"Sep 7, 2017",Cisco VoIP IP Phone SPA525G2 PoE Wireless Wifi 802.11G Bluetooth + Power Ada https://shop.winncomm.net/cisco-voip-ip-phone-spa525g2-poe-wireless-wifi-802-11g-bluetooth-power-adapter/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost… #electronics,0,0,0,0,,,
Cisco SPA525G2 IP Phone - Wireless,Electronic Gadgets,@ElectronicBuy,"Oct 25, 2013",99084 Cisco SPA525G2 IP Phone Wireless 5 x Total Line VoIP $192.74 http://bit.ly/1blyNvq #home #phone,0,0,0,0,,,
Prang Colored Pencils,Lulu⁷¹³,@querida_lulu,"Nov 25, 2022",wipDo yo wann see the final product?-Prang Colored pencils on paper,0,0,2,0,,,
Prang Colored Pencils,Katey,@Kateydew,"Apr 6, 2015","Okay, Prang colored pencils are seriously beautiful.",0,2,4,0,,,
Prang Colored Pencils,Italian Pitbull Artworks,@ItaloPitbullArt,Mar 18,Style upgrade 2014. I misspoke previously- I switched from RoseArt to PRANG colored pencils before I stopped all together. I used a mixture of RoseArt and Artists Mark brand markers with my Prang pencils. Who remembers Gaia Online? If you look at the artwork of the shopkeepers-,1,0,0,7,,,
Prang Colored Pencils,UchiDeeManga,@UchiDeeManga,"Nov 22, 2020",I finally finished this #dtiys from @Sallemity I totally messed up on the background  but overall it was fun to draw. I used Crayola/Prang colored pencils for coloring but I need more practice with blending. #sallemdtiy #drawthisinyourstyle #dtiyschallenge,1,0,8,0,,,
Prang Colored Pencils,Italian Pitbull Artworks,@ItaloPitbullArt,Mar 19,"Amaterasu from Okami; Tail dipped in ink (normally she doesn't have a black tail tip) Prang colored pencils; Micron fine liner.This was a redraw from I want to say 2007. I do not have the old one for comparison, but I will make a new version of this some day! You'll notice -",1,0,1,41,,,
Logitech G602 Wireless Gaming Mouse,Gamer Kingdom,@GamerKingdomUK,"Nov 10, 2018",HALF PRICE !!! Logitech G602 Wireless Gaming Mouse • UK https://amzn.to/2T29wTS,0,1,2,0,,,
Logitech G602 Wireless Gaming Mouse,techoftomorrow,@TechOf_Tomorrow,"Oct 20, 2019","Okay so this mouse is close to 55% off and a very popular item that I myself am using right now as of this posting. Logitech G602 Lag-Free Wireless Gaming Mouse – 11 Programmable Buttons, Up to 2500 DPI. Save some cash only 36.99 right now: https://amzn.to/2P3p9Lw",5,7,32,0,,,
Logitech G602 Wireless Gaming Mouse,Game Deals Canada,@GameDealsCanada,"Feb 7, 2020",Logitech G602 Wireless Gaming Mouse is $39.99 ($80 off) @ Amazon - https://amzn.to/2uuYE9H,2,2,2,0,,,
